Customer ID,Product ID,Category,Sub-Category,Product Name
DP-13105,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote
GM-14500,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes
CC-12670,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations
CC-12670,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton"
CC-12670,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers
CC-12670,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks
CC-12670,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers
SJ-20125,OFF-PA-10003441,Office Supplies,Paper,Xerox 226
SF-20200,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame
RM-19375,OFF-PA-10000157,Office Supplies,Paper,Xerox 191
RM-19375,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881
RM-19375,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator
RM-19375,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes
KM-16375,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders
FH-14275,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger
DG-13300,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy
MW-18220,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System
MW-18220,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair
MW-18220,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases
MW-18220,OFF-LA-10002762,Office Supplies,Labels,Avery 485
MW-18220,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum
MW-18220,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System
SC-20845,OFF-AR-10003394,Office Supplies,Art,Newell 332
BD-11500,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope
LP-17080,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
NP-18700,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables
NP-18700,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers
DP-13105,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC
RB-19465,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer
RB-19465,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963
LC-17140,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive
LC-17140,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories
WB-21850,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders
WB-21850,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown"
MH-17785,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl"
SC-20305,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall
MH-17620,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers
JC-15775,TEC-PH-10004094,Technology,Phones,Motorola L703CM
JC-15775,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903
JC-15775,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories
RD-19810,OFF-PA-10001166,Office Supplies,Paper,Xerox 2
RD-19810,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper
SC-20695,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector
SC-20695,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor
NC-18535,TEC-PH-10000441,Technology,Phones,VTech DS6151
NC-18535,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors
NC-18535,TEC-PH-10004531,Technology,Phones,AT&T CL2909
NC-18535,TEC-AC-10002167,Technology,Accessories,Imation�8gb Micro Traveldrive Usb 2.0�Flash Drive
LW-17215,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall
AH-10585,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters
JO-15145,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets
VW-21775,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs
BP-11185,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone
BP-11185,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table
PP-18955,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box
SC-20725,TEC-AC-10002217,Technology,Accessories,Imation�Clip USB�flash drive�- 8 GB
SC-20725,OFF-PA-10001937,Office Supplies,Paper,Xerox 21
SC-20725,OFF-AR-10000203,Office Supplies,Art,Newell 336
SC-20725,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad
BM-11785,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
CD-11920,OFF-PA-10000520,Office Supplies,Paper,Xerox 201
GM-14680,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone
BP-11050,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"
BW-11065,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards
RE-19405,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor
HR-14770,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils
HR-14770,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone
TP-21565,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger
KB-16315,OFF-LA-10004484,Office Supplies,Labels,Avery 476
AC-10660,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895
DN-13690,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black"
CC-12430,OFF-LA-10002195,Office Supplies,Labels,Avery 481
TS-21340,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"""
MO-17800,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers
RP-19855,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets"
RP-19855,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers
RP-19855,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles
RP-19855,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset
JL-15175,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner
BW-11110,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card
BW-11110,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
SJ-20500,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners
SJ-20500,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount
FG-14260,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper
EH-14125,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router
BS-11590,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat
JS-16030,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters
JC-15775,OFF-LA-10004409,Office Supplies,Labels,Avery 492
JM-15265,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors
CD-12280,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers
CD-12280,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table
CD-12280,OFF-PA-10001870,Office Supplies,Paper,Xerox 202
CD-12280,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
CD-12280,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger
CD-12280,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings
CD-12280,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs
CD-12280,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black"
JM-15265,OFF-LA-10000443,Office Supplies,Labels,Avery 501
JM-15265,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988
JM-15265,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48"""
JM-15265,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders
SS-20410,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go
SS-20410,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings
SS-20410,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System
HG-14845,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
BC-11125,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
AB-10255,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils
MY-18295,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library
MY-18295,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962
NF-18385,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table"
NB-18655,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins
EM-13960,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster
MF-17665,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray"
CM-12385,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System
CM-12385,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter
EC-14050,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders
BO-11350,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"
BO-11350,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders
VM-21835,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive
VM-21835,OFF-AP-10002222,Office Supplies,Appliances,Staple holder
AB-10060,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
AB-10060,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper
AB-10060,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards
CM-12235,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2
KW-16570,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps
MM-17920,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener
MM-17920,OFF-AR-10003190,Office Supplies,Art,Newell 32
PW-19030,TEC-PH-10004094,Technology,Phones,Motorola L703CM
PW-19030,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908
RD-19900,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners
RD-19900,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
RD-19900,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set"
RD-19900,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.
LM-17065,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
CS-11845,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets
KT-16480,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors"
BE-11410,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
NF-18475,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887
DL-13315,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors
MS-17710,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia"
MS-17710,OFF-LA-10003190,Office Supplies,Labels,Avery 474
MS-17710,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart
MM-18055,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector
JB-15400,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving
SG-20605,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone
SG-20605,OFF-PA-10000295,Office Supplies,Paper,Xerox 229
SG-20605,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite"
PB-18805,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
PB-18805,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets
PB-18805,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset
PB-18805,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System
PB-18805,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings
AC-10615,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case
MR-17545,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper
BF-11215,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
BW-11200,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton"
BW-11200,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head"
BW-11200,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub
BW-11200,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders
TS-21610,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak"
AS-10045,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"
AA-10375,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book
AA-10375,OFF-PA-10000157,Office Supplies,Paper,Xerox 191
PS-18970,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair
RP-19270,OFF-LA-10004544,Office Supplies,Labels,Avery 505
RP-19270,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements
RP-19270,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906
RP-19270,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak
NC-18625,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack
NC-18625,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate"
SC-20770,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900
SC-20770,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
SC-20770,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier
NF-18595,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets
SC-20020,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart 
BD-11560,TEC-AC-10000358,Technology,Accessories,Imation�Secure�Drive�+ Hardware Encrypted USB�flash drive�- 16 GB
SM-20950,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame
EB-14110,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock"
EB-14110,OFF-FA-10003021,Office Supplies,Fasteners,Staples
HP-14815,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935
EB-14170,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
SM-20905,TEC-AC-10003832,Technology,Accessories,Imation�16GB Mini TravelDrive USB 2.0�Flash Drive
SM-20905,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving
SM-20905,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14"""
SM-20905,TEC-AC-10002637,Technology,Accessories,Logitech�VX Revolution Cordless Laser Mouse for Notebooks (Black)
SM-20905,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal
SM-20905,OFF-LA-10000081,Office Supplies,Labels,Avery 496
CG-12040,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
TG-21640,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black"
TG-21640,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs
TG-21640,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box"
DK-12835,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
MB-17305,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders
MB-17305,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand"
MB-17305,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes
MB-17305,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
MB-17305,OFF-AR-10003504,Office Supplies,Art,Newell 347
SF-20065,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle
PS-18760,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair
PS-18760,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit
PS-18760,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black"
RB-19705,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit
RB-19705,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
RB-19705,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener
RB-19705,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"
RS-19870,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps
SB-20185,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases
HJ-14875,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black"
SV-20815,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944
BE-11410,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers
BM-11575,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black
AZ-10750,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
HD-14785,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
HD-14785,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders
BF-11005,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony"
BF-11005,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
HZ-14950,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980
HZ-14950,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987
KD-16495,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length"
KD-16495,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
KD-16495,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 -�speaker phone
FC-14245,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock"
TP-21130,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors
EB-13705,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997
JP-15520,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886
TD-20995,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors
DM-13345,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table
EG-13900,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless"
HG-14965,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
HG-14965,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit"
BF-11080,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6"""
BF-11080,OFF-LA-10000248,Office Supplies,Labels,Avery 52
SC-20095,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"
SC-20095,OFF-LA-10002195,Office Supplies,Labels,Avery 481
CS-11950,OFF-FA-10000735,Office Supplies,Fasteners,Staples
BD-11320,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone
